0.6359913,0.15602326,0.1942169,0.0,1.0,0.0
0.0101905465,0.93447685,0.020060778,1.0,0.0,0.0
0.6706159,0.5176605,0.747698,0.0,0.0,1.0
0.42069602,0.580894,0.7181025,0.0,0.0,1.0
0.8598686,0.49281067,0.7917209,0.0,0.0,1.0
0.110426664,0.5111544,-1.0,0.0,0.0,1.0
0.07912654,0.94313395,0.36436337,1.0,0.0,0.0
0.36127657,0.97303045,0.024333179,1.0,0.0,0.0
0.14171124,0.3856783,0.33757895,1.0,0.0,0.0
0.13849884,0.81707126,0.006515801,1.0,0.0,0.0
0.83259577,0.44334006,0.42615354,0.0,0.0,1.0
0.5102814,0.13028073,0.8588288,0.0,1.0,0.0
0.96829486,0.19564694,0.51402885,0.0,1.0,0.0
0.5846553,0.13764209,0.071469545,0.0,1.0,0.0
0.4201575,0.8098644,0.59495616,0.0,0.0,1.0
0.9318235,0.53968734,-1.0,0.0,0.0,1.0
0.32462156,0.17315823,0.8741933,0.0,1.0,0.0
0.36618096,0.7419078,0.19369918,1.0,0.0,0.0
0.33531225,0.9208887,0.846184,1.0,0.0,0.0
0.22790933,0.7926898,0.14282912,1.0,0.0,0.0
0.40369147,0.8993171,0.30925524,0.0,0.0,1.0
0.8833892,0.884463,0.036045372,0.0,0.0,1.0
0.042404532,0.25951648,0.6793338,1.0,0.0,0.0
0.8192217,0.7579671,0.7867413,0.0,0.0,1.0
0.23193544,0.6487949,-1.0,0.0,0.0,1.0
0.7485441,0.60309035,0.17695093,0.0,0.0,1.0
0.3855849,0.8058407,0.68220574,1.0,0.0,0.0
0.6439089,0.16923624,0.13791913,0.0,1.0,0.0
0.59227395,0.5074845,0.8365656,0.0,0.0,1.0
0.05875182,0.58187485,0.23968911,1.0,0.0,0.0
0.8665786,0.45624495,0.64678067,0.0,0.0,1.0
0.28250074,0.21742797,0.8982524,0.0,1.0,0.0
0.8574108,0.47351956,-1.0,0.0,0.0,1.0
0.068071604,0.06351173,-1.0,0.0,1.0,0.0
0.31035703,0.45171762,0.58880126,1.0,0.0,0.0
0.23472017,0.13807178,0.35626316,0.0,1.0,0.0
0.9563631,0.8087451,-1.0,0.0,0.0,1.0
0.24655622,0.27776712,-1.0,0.0,1.0,0.0
0.5646066,0.27840704,0.44604456,0.0,1.0,0.0
0.2183665,0.04321122,0.45814353,0.0,1.0,0.0
0.93682384,0.7127378,0.4170345,0.0,0.0,1.0
0.277116,0.6084394,-1.0,0.0,0.0,1.0
0.79132146,0.11175251,0.76830536,0.0,1.0,0.0
0.84188366,0.77252716,0.031499505,0.0,0.0,1.0
0.51112044,0.105088115,0.8242176,0.0,1.0,0.0
0.48900425,0.5095208,0.7413446,0.0,0.0,1.0
0.39294237,0.45776492,0.23849851,0.0,0.0,1.0
0.0023092031,0.2502575,-1.0,1.0,0.0,0.0
0.799944,0.71459436,0.64886194,0.0,0.0,1.0
0.67472863,0.48895115,0.61651677,0.0,0.0,1.0
0.8119306,0.52862644,0.8389627,0.0,0.0,1.0
0.8619833,0.8439503,0.65564144,0.0,0.0,1.0
0.3149054,0.62490296,0.68272334,1.0,0.0,0.0
0.18933934,0.5353456,-1.0,0.0,0.0,1.0
0.6958798,0.02909416,0.65290904,0.0,1.0,0.0
0.19002283,0.46178812,0.7462568,1.0,0.0,0.0
0.6407782,0.4304,-1.0,0.0,0.0,1.0
0.5824477,0.12960476,0.8330734,0.0,1.0,0.0
0.25002658,0.92937,-1.0,0.0,0.0,1.0
0.6179277,0.063280344,0.2588755,0.0,1.0,0.0
0.9446499,0.39176935,-1.0,0.0,1.0,0.0
0.36779678,0.4039787,0.5575892,1.0,0.0,0.0
0.3097148,0.9821965,-1.0,0.0,0.0,1.0
0.7450564,0.16707927,-1.0,0.0,1.0,0.0
0.36827224,0.5271556,-1.0,0.0,0.0,1.0
0.5672956,0.21493709,-1.0,0.0,1.0,0.0
0.40955484,0.32143992,-1.0,0.0,1.0,0.0
0.22741884,0.69542277,0.52012926,1.0,0.0,0.0
0.99699503,0.3723657,0.7187658,0.0,1.0,0.0
0.7585232,0.5145045,0.0995633,0.0,0.0,1.0
0.09336507,0.4279071,-1.0,0.0,0.0,1.0
0.107136786,0.87603015,0.05574602,1.0,0.0,0.0
0.0602206,0.2026009,0.39122164,1.0,0.0,0.0
0.7460156,0.11075771,0.8827701,0.0,1.0,0.0
0.3375699,0.6818356,0.37123114,1.0,0.0,0.0
0.09224141,0.566349,0.24958777,1.0,0.0,0.0
0.007584691,0.6298695,0.390186,1.0,0.0,0.0
0.9335286,0.87913793,0.68175316,0.0,0.0,1.0
0.62339467,0.4410997,0.6775207,0.0,0.0,1.0
0.92066944,0.8448685,-1.0,0.0,0.0,1.0
0.8535954,0.94481426,-1.0,0.0,0.0,1.0
